Level,Date and Time,Source,Event ID,Task,Category
Information,12/25/2022 7:11:26 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/25/2022 7:11:11 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/25/2022 7:11:04 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/25/2022 7:10:57 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/25/2022 7:10:57 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,12/25/2022 7:10:41 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Warning,12/25/2022 7:08:30 PM,Microsoft-Windows-Kernel-Processor-Power,37,(7),The speed of processor 7 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,12/25/2022 7:07:39 PM,Netwtw08,6062,None,6062 - Lso was triggered
Information,12/25/2022 7:07:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\defaultuser0\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/25/2022 7:07:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\S-1-5-21-2173426690-2103480400-3118651004-1000\SystemAppData\Helium\Cache\32c53033becb93e7_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,12/25/2022 7:07:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\defaultuser0\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages.
Information,12/25/2022 7:07:31 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\defaultuser0\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\User.dat was cleared updating 1 keys and creating 1 modified pages.
Information,12/25/2022 7:07:29 PM,Netwtw08,7021,None,7021 - Connection telemetry fields and analysis usage
Information,12/25/2022 7:07:29 PM,Microsoft-Windows-TPM-WMI,1025,None,The TPM was successfully provisioned and is now ready for use.
Information,12/25/2022 7:07:28 PM,Microsoft-Windows-TPM-WMI,1282,None,The TBS device identifier has been generated.
Information,12/25/2022 7:07:27 PM,TPM,18,None,This event triggers the Trusted Platform Module (TPM) provisioning/status check to run.
Information,12/25/2022 7:07:26 PM,Service Control Manager,7026,None,"The following boot-start or system-start driver(s) did not load: 
dam"
Information,12/25/2022 7:07:26 PM,Microsoft-Windows-WLAN-AutoConfig,10001,None,"WLAN Extensibility Module has successfully started.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
"
Warning,12/25/2022 7:07:25 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,12/25/2022 7:07:25 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,12/25/2022 7:07:24 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\defaultuser0\AppData\Local\Microsoft\Windows\UsrClass.dat was cleared updating 1111 keys and creating 124 modified pages.
Information,12/25/2022 7:07:24 PM,Microsoft-Windows-Winlogon,7001,(1101),User Logon Notification for Customer Experience Improvement Program
Information,12/25/2022 7:07:23 PM,Microsoft-Windows-UserModePowerService,12,(10),Process C:\Windows\System32\Intel\DPTF\esif_uf.exe (process ID:3340) reset policy scheme from {381b4222-f694-41f0-9685-ff5bb260df2e} to {381b4222-f694-41f0-9685-ff5bb260df2e}
Information,12/25/2022 7:07:23 PM,Microsoft-Windows-UserModePowerService,12,(10),Process C:\Windows\System32\Intel\DPTF\esif_uf.exe (process ID:3340) reset policy scheme from {381b4222-f694-41f0-9685-ff5bb260df2e} to {381b4222-f694-41f0-9685-ff5bb260df2e}
Information,12/25/2022 7:07:23 PM,Microsoft-Windows-UserModePowerService,12,(10),Process C:\Windows\System32\Intel\DPTF\esif_uf.exe (process ID:3340) reset policy scheme from {381b4222-f694-41f0-9685-ff5bb260df2e} to {381b4222-f694-41f0-9685-ff5bb260df2e}
Information,12/25/2022 7:07:23 PM,Microsoft-Windows-WLAN-AutoConfig,4000,None,"WLAN AutoConfig service has successfully started.
"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10243/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:10245/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:5985/wsman/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:47001/wsman/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:5986/wsman/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10246/MDEServer/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://*:2869/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10247/apps/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:80/116B50EB-ECE2-41ac-8429-9F9E963361B7/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:443/C574AC30-5794-4AEE-B1BB-6651C5315029/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:80/0131501b-d67f-491b-9a40-c4bf27bcb4d4/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:3387/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:3392/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://*:5358/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:80/Temporary_Listen_Addresses/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://*:5357/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,DHCPv6 client service is started
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-Dhcp-Client,50103,Service State Event,DHCPv4 client registered for shutdown notification
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,12/25/2022 7:07:23 PM,RST Middleware,27,None,"Found passthru disk: SCSI Port: 0, SCSI Bus: 3, SCSI Target: 0, PCIe SSD, 256060514304 bytes, IM2P33F3 NVMe ADATA 256GB               "
Information,12/25/2022 7:07:22 PM,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'bindflt' (10.0, ‎1990‎-‎09‎-‎02T19:15:47.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'storqosflt' (10.0, ‎2031‎-‎12‎-‎25T15:42:56.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎08‎-‎24T05:59:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,1,None,"File System Filter 'CldFlt' (Version 10.0, ‎2089‎-‎08‎-‎24T05:59:14.000000000Z) unloaded successfully."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎08‎-‎24T05:59:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'luafv' (10.0, ‎1976‎-‎09‎-‎16T03:02:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'wcifs' (10.0, ‎2051‎-‎09‎-‎08T23:23:39.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'bfs' (10.0, ‎2093‎-‎01‎-‎08T06:31:30.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'applockerfltr' (10.0, ‎2037‎-‎11‎-‎09T16:06:17.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:21 PM,Microsoft-Windows-Directory-Services-SAM,16983,None,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
Information,12/25/2022 7:07:21 PM,Microsoft-Windows-Directory-Services-SAM,16977,None,"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Information,12/25/2022 7:07:21 PM,Microsoft-Windows-Directory-Services-SAM,16962,None,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: msv1_0"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: sfapm"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: schannel"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: wdigest"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: cloudap"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: pku2u"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: tspkg"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: msv1_0"
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: kerberos"
Information,12/25/2022 7:07:21 PM,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Warning,12/25/2022 7:07:21 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: negoexts"
Information,12/25/2022 7:07:21 PM,LsaSrv,6156,None,"Virtualization Based Security for Credential Guard auto enablement status.

Hardware Requirements:	1
Domain Joined:	0
Azure AD Joined:	0"
Warning,12/25/2022 7:07:21 PM,Microsoft-Windows-Wininit,15,None,Credential Guard and/or VBS Key Isolation are configured but the secure kernel is not running; continuing without them.
Information,12/25/2022 7:07:21 PM,Microsoft-Windows-Wininit,14,None,"Credential Guard configuration:

Registry Configuration: 0x2
Test Configuration: 0
Auto Enablement: 1"
Warning,12/25/2022 7:07:20 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device USB\VID_27C6&PID_5301&MI_00\6&23cb0910&0&0000.
Information,12/25/2022 7:07:20 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,12/25/2022 7:07:20 PM,BTHUSB,18,None,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup.
Warning,12/25/2022 7:07:20 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device {DD8E82AE-334B-49A2-AEAE-AEB0FD5C40DD}\DetectionVerification\5&12b5aadc&0&0.
Information,12/25/2022 7:07:20 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,12/25/2022 7:07:20 PM,Netwtw08,7017,None,7017 - secure boot (SB) configuration
Information,12/25/2022 7:07:20 PM,Netwtw08,7010,None,7010 - driver enabled (miniport init)
Information,12/25/2022 7:07:20 PM,MEIx64,2,None,Intel(R) Management Engine Interface driver has started successfully.
Information,12/25/2022 7:07:19 PM,Netwtw08,7002,None,7002 - CTDP power limit value (SPLC)
Information,12/25/2022 7:07:19 PM,Netwtw08,7005,None,7005 - SAR value max TX power (WRDS)
Information,12/25/2022 7:07:19 PM,Netwtw08,7036,None,The \Device\NDMP1 service entered the Intel(R) Wireless-AC 9462 state.
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Power,521,(220),Active battery count change.
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Power,521,(220),Active battery count change.
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 66
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 66
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 66
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 66
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 66
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 22
Minimum throttle percentage: 5"
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Kernel-General,24,(11),The time zone information was refreshed with exit reason 0. Current time zone bias is 480.
Information,12/25/2022 7:07:19 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{dcb0a130-2ef2-4533-af70-6eb186e56948} (\Device\HarddiskVolume4) is healthy.  No action is needed.
Warning,12/25/2022 7:07:18 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device PCI\VEN_8086&DEV_1903&SUBSYS_08C81028&REV_0C\3&11583659&0&20.
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-Kernel-Power,172,(203),"Connectivity state in standby: Disconnected, Reason: NIC compliance"
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-Kernel-Power,125,(86),"ACPI thermal zone \_TZ.THM has been enumerated.             
_PSV = 0K             
_TC1 = 0             
_TC2 = 0             
_TSP = 0ms             
_AC0 = 0K             
_AC1 = 0K             
_AC2 = 0K             
_AC3 = 0K             
_AC4 = 0K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 380K             
_HOT = 0K             
minimum throttle = 0             
_CR3 = 0K"
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ‎1979‎-‎12‎-‎19T08:12:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ‎1983‎-‎08‎-‎18T18:58:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{3fc1266c-7817-49fd-6819-d824fc96eb1a} (\Device\HarddiskVolume5) is healthy.  No action is needed.
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'WdFilter' (10.0, ‎2006‎-‎11‎-‎02T13:54:47.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ‎2013‎-‎07‎-‎23T17:08:12.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:18 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ‎2079‎-‎02‎-‎26T14:03:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-HAL,16,None,The iommu fault reporting has been initialized.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-General,20,(6),"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,30,(21),The firmware reported boot metrics.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,32,(58),The bootmgr spent 0 ms waiting for user input.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,18,(57),There are 0x1 boot options on this system.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,27,(33),The boot type was 0x0.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,25,(32),The boot menu policy was 0x1.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2022‎-‎12‎-‎25T14:07:15.000000000Z.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,20,(31),The last shutdown's success status was true. The last boot's success status was true.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-Boot,153,(62),Virtualization-based security (policies: 0) is disabled.
Information,12/25/2022 7:07:17 PM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2022‎-‎12‎-‎25T22:07:16.500000000Z.
Information,12/25/2022 7:07:07 PM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2022‎-‎12‎-‎25T22:07:07.809289000Z.
Information,12/25/2022 7:07:07 PM,Microsoft-Windows-Kernel-Power,577,(280),The system has prepared for a system initiated reboot from Active.
Information,12/25/2022 7:07:07 PM,Microsoft-Windows-Kernel-Power,109,(103),"The kernel power manager has initiated a shutdown transition.

Action: Power Action Reboot 
Event Code: 0x0 
Reason: Kernel API"
Information,12/25/2022 7:07:03 PM,Microsoft-Windows-WLAN-AutoConfig,4001,None,"WLAN AutoConfig service has successfully stopped.
"
Warning,12/25/2022 7:07:03 PM,Microsoft-Windows-WLAN-AutoConfig,10002,None,"WLAN Extensibility Module has stopped.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
"
Information,12/25/2022 7:07:22 PM,EventLog,6013,None,The system uptime is 5 seconds.
Information,12/25/2022 7:07:22 PM,EventLog,6005,None,The Event log service was started.
Information,12/25/2022 7:07:22 PM,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 22621  Multiprocessor Free.
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,12/25/2022 7:07:22 PM,EventLog,6011,None,The NetBIOS name and DNS host name of this machine have been changed from Saezo to SAEZO.
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2022‎-‎12‎-‎25T22:07:02.337908100Z from ‎2022‎-‎12‎-‎25T22:07:02.328274000Z.
Time Delta: 9 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 2448).

RTC time: ‎2022‎-‎12‎-‎25T14:07:02.337908100Z
Current time zone bias: 480
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/25/2022 7:07:02 PM,Microsoft-Windows-Kernel-General,24,(11),The time zone information was refreshed with exit reason 0. Current time zone bias is 480.
Error,12/25/2022 7:07:02 PM,Service Control Manager,7043,None,The Windows Update service did not shut down properly after receiving a preshutdown control.
Information,12/25/2022 7:07:02 PM,EventLog,6006,None,The Event log service was stopped.
Error,12/25/2022 7:07:01 PM,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1115"" attempting to start the service TrustedInstaller with arguments ""Unavailable"" in order to run the server:
{752073A1-23F2-4396-85F0-8FDB879ED0ED}"
Error,12/25/2022 7:07:01 PM,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1115"" attempting to start the service TrustedInstaller with arguments ""Unavailable"" in order to run the server:
{752073A1-23F2-4396-85F0-8FDB879ED0ED}"
Error,12/25/2022 7:07:01 PM,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1115"" attempting to start the service TrustedInstaller with arguments ""Unavailable"" in order to run the server:
{752073A1-23F2-4396-85F0-8FDB879ED0ED}"
Error,12/25/2022 7:07:01 PM,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1115"" attempting to start the service TrustedInstaller with arguments ""Unavailable"" in order to run the server:
{752073A1-23F2-4396-85F0-8FDB879ED0ED}"
Error,12/25/2022 7:07:01 PM,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1115"" attempting to start the service TrustedInstaller with arguments ""Unavailable"" in order to run the server:
{752073A1-23F2-4396-85F0-8FDB879ED0ED}"
